date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,54,48.67897,6.17663,15021,NANCY vers VANDOEUVRE LES NANCY,MORPHO,2005-06-24T00:00:00Z,Radar fixe,NANCY,n° 198 rue Jeanne d'Arc,,,50
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,21,46.982,4.7897,15022,CHAGNY VERS BEAUNE,MORPHO,2005-11-07T00:00:00Z,Radar fixe,MEURSAULT,RD974,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,61,48.65226,0.761,15023,DOUBLE SENS,MORPHO,2005-04-29T00:00:00Z,Radar fixe,ST MAURICE LES CHARENCEY,RN12,,,50
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,61,48.74911,-0.0178,15024,ARGENTAN VERS DREUX,MORPHO,2005-08-12T00:00:00Z,Radar fixe,ARGENTAN,RD926,,,70
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,61,48.81643,0.31502,15025,DOUBLE SENS,MORPHO,2005-05-18T00:00:00Z,Radar fixe,ST EVROULT DE MONTFORT,RD438,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,61,48.80761,-0.56247,15026,FLERS VERS CONDE SUR NOIREAU,MORPHO,2005-09-30T00:00:00Z,Radar fixe,MONTILLY SUR NOIREAU,RD962,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,15,45.00616,2.6541,15027,DOUBLE SENS,MORPHO,2005-06-17T00:00:00Z,Radar fixe,THIEZAC,RN122,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,89,48.16183,3.30191,15028,PARIS VERS AUXERRE,MORPHO,2006-03-16T00:00:00Z,Radar fixe,SENS,RD606,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,89,47.63893,3.49286,15029,DOUBLE SENS,MORPHO,2005-06-25T00:00:00Z,Radar fixe,MERRY SEC,RN151,,,90
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,44,47.26192,-1.49589,15030,ANGERS vers NANTES,MORPHO,2005-05-04T00:00:00Z,Radar fixe,NANTES,"Route de Paris, face au 6, Rue du Danemark",,,70
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,02,49.98723,3.91794,15031,DOUBLE SENS,MORPHO,2007-03-07T00:00:00Z,Radar fixe,LA FLAMENGRIE,RN2,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,04,44.3969,6.47924,15032,LE LAUZET UBAYE vers BARCELONNETTE,MORPHO,2008-10-17T00:00:00Z,Radar fixe,MEOLANS REVEL,RD900,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,06,43.72653,7.34902,15033,MONACO VERS NICE,MORPHO,2007-05-12T00:00:00Z,Radar fixe,EZE,RD6007,,,70
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,07,44.62108,4.39633,15034,DOUBLE SENS,MORPHO,2007-02-19T00:00:00Z,Radar fixe,AUBENAS,RN102,,,70
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,21,47.14772,4.48915,15035,DOUBLE SENS,MORPHO,2005-04-14T00:00:00Z,Radar fixe,MIMEURE,RD981,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,09,43.03485,1.89737,15036,DOUBLE SENS,MORPHO,2007-02-10T00:00:00Z,Radar fixe,ST QUENTIN LA TOUR,RD625,,,80
2018-09-05T12:21:50Z,2018-09-05T12:21:50Z,10,48.28941,4.08516,15037,ST PARRES AUX TERTRES VERS TROYES,MORPHO,2007-04-23T00:00:00Z,Radar fixe,TROYES,BD GEORGES POMPIDOU,,,50
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,12,44.56794,2.6538,15038,DOUBLE SENS,MORPHO,2007-02-23T00:00:00Z,Radar fixe,ESTAING,RD920,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,61,48.37594,0.88783,15039,NOGENT LE ROTROU vers MONTLANDON,MORPHO,2006-02-21T00:00:00Z,Radar fixe,SABLONS SUR HUISNE,RD923,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,13,43.41052,5.2843,15040,MARSEILLE vers LYON,MORPHO,2007-03-05T00:00:00Z,Radar fixe,LES PENNES MIRABEAU,A7,,,110
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,50 – Manche,48.95187,-1.00797,15041,CAEN VERS RENNES,MORPHO,2007-10-05T00:00:00Z,Radar fixe,PONT FARCY,A84,,,110
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,15,45.13225,2.97278,15042,AURILLAC VERS MOISSAC,MORPHO,2007-03-06T00:00:00Z,Radar fixe,NEUSSARGUES MOISSAC,RN122,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,16,45.59394,0.2701,15043,DOUBLE SENS,MORPHO,2007-03-26T00:00:00Z,Radar fixe,DIRAC,RD939,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,19,45.19871,1.83346,15044,TULLE VERS ARGENTAT,MORPHO,2007-02-09T00:00:00Z,Radar fixe,LAGARDE ENVAL,RD1120,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,2A,41.58136,9.26942,15045,DOUBLE SENS,MORPHO,2008-05-09T00:00:00Z,Radar fixe,PORTO VECCHIO,RN198,,,70
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,2A,41.90876,8.71599,15046,DOUBLE SENS,MORPHO,2007-03-23T00:00:00Z,Radar fixe,AJACCIO,RD111,,,50
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,2B,42.6111,9.48231,15047,DOUBLE SENS,MORPHO,2007-08-06T00:00:00Z,Radar fixe,BIGUGLIA,RTE LIDO DE MARANA FACE ENTREE ILE DE SAN DAMIANO,,,70
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,22,48.17581,-2.56429,15048,MONTAUBAN VERS CHATEAULIN,MORPHO,2007-04-06T00:00:00Z,Radar fixe,LES MOULINS,RN164,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,74,46.34075,6.46116,15049,BONS EN CHABLAIS VERS THONON LES BAINS,MORPHO,2005-05-25T00:00:00Z,Radar fixe,ALLINGES,RD903,,,70
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,24,45.0321,0.31618,15050,DOUBLE SENS,MORPHO,2007-02-14T00:00:00Z,Radar fixe,ST MEDARD DE MUSSIDAN,RD6089,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,26,44.61569,4.75749,15051,MONTELIMAR VERS LORIOL SUR DROME,MORPHO,2007-02-12T00:00:00Z,Radar fixe,SAVASSE,RN7,,,90
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,26,44.98155,4.88148,15052,TAIN L HERMITAGE VERS VALENCE,MORPHO,2007-02-20T00:00:00Z,Radar fixe,CHATEAUNEUF SUR ISERE,RN7,,,90
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,27,48.93221,1.11302,15053,DOUBLE SENS,MORPHO,2007-03-13T00:00:00Z,Radar fixe,LE PLESSIS GROHAN,RD51,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,27,49.36233,0.44208,15054,BEUZEVILLE vers PONT AUDEMER,MORPHO,2007-02-05T00:00:00Z,Radar fixe,TOUTAINVILLE,RD675,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,28,48.25584,1.96545,15055,ORLEANS VERS PARIS,MORPHO,2007-04-25T00:00:00Z,Radar fixe,BARMAINVILLE,RD2020,,,90
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,30,43.82712,4.51865,15056,NIMES VERS BEAUCAIRE,MORPHO,2005-06-06T00:00:00Z,Radar fixe,REDESSAN,RD999,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,30,44.00026,4.73763,15057,DOUBLE SENS,MORPHO,2007-02-05T00:00:00Z,Radar fixe,PUJAUT,RD6580,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,32,43.7598,0.61974,15058,AUCH VERS AGEN,MORPHO,2007-01-20T00:00:00Z,Radar fixe,STE CHRISTIE,RN21,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,33,44.88037,-0.52507,15059,BORDEAUX VERS PARIS,MORPHO,2007-03-30T00:00:00Z,Radar fixe,LORMONT,A630,,,90
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,34,43.43785,3.70007,15060,BALARUC LES BAINS VERS SETE,MORPHO,2007-03-12T00:00:00Z,Radar fixe,BALARUC LES BAINS,RD2,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,35,48.54474,-1.91423,15061,PONTORSON VERS DINAN,MORPHO,2007-06-29T00:00:00Z,Radar fixe,MINIAC MORVAN,RN176,,,90
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,36,46.63254,1.2565,15062,CHATEAUROUX VERS POITIERS,MORPHO,2007-02-23T00:00:00Z,Radar fixe,CIRON,RD951,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,36,46.75071,1.62776,15063,toulouse vers paris,MORPHO,2007-08-07T00:00:00Z,Radar fixe,ST MAUR,A20,,,130
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,39,46.47403,6.0645,15064,DOUBLE SENS,MORPHO,2007-02-01T00:00:00Z,Radar fixe,LES ROUSSES,RN5,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,39,46.86729,5.67538,15065,DOUBLE SENS,MORPHO,2007-02-19T00:00:00Z,Radar fixe,TOURMONT,RD905,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,42,45.56151,4.14381,15066,DOUBLE SENS,MORPHO,2007-01-17T00:00:00Z,Radar fixe,ST ROMAIN LE PUY,RD8,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,67,48.45279,7.71674,15067,DOUBLE SENS,MORPHO,2006-01-13T00:00:00Z,Radar fixe,PLOBSHEIM,RD468,,,70
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,42,45.31555,4.53309,15068,PLANFOY VERS BOURG ARGENTAL,MORPHO,2007-02-16T00:00:00Z,Radar fixe,LA VERSANNE,RD1082,,,80
2018-09-05T12:21:54Z,2018-09-05T12:21:54Z,44,47.13053,-1.74001,15069,DOUBLE SENS,MORPHO,2007-03-13T00:00:00Z,Radar fixe,PORT ST PERE,RD751,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,44,47.40598,-1.64298,15070,NANTES VERS RENNES,MORPHO,2007-02-13T00:00:00Z,Radar fixe,HERIC,RN137,,,110
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,45,47.89767,2.27995,15071,BELLEGARDE VERS CHATEAUNEUF SUR LOIRE,MORPHO,2007-02-19T00:00:00Z,Radar fixe,CHATEAUNEUF SUR LOIRE,RD2060,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,46,44.64139,2.07925,15072,DOUBLE SENS,MORPHO,2007-02-01T00:00:00Z,Radar fixe,VIAZAC,RN122,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,47,44.37736,0.34103,15073,DOUBLE SENS,MORPHO,2007-06-29T00:00:00Z,Radar fixe,TONNEINS,RD911,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,48,44.71325,3.83097,15074,DOUBLE SENS,MORPHO,2007-03-30T00:00:00Z,Radar fixe,LANGOGNE,RN88,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,49,47.4343,-0.50794,15075,CHOLET VERS ANGERS,MORPHO,2007-03-12T00:00:00Z,Radar fixe,LES PONTS DE CE,A87 Rocade Est d'Angers (REA),,,90
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,52,47.8576,5.37085,15076,DOUBLE SENS,MORPHO,2007-02-16T00:00:00Z,Radar fixe,LANGRES,RN19,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,52,48.52049,4.8102,15077,DOUBLE SENS,MORPHO,2007-04-23T00:00:00Z,Radar fixe,FRAMPAS,RD384,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,86,46.59743,0.33714,15078,POITIERS VERS CHATELLERAULT,MORPHO,2005-11-03T00:00:00Z,Radar fixe,POITIERS,"83, AVENUE DE PARIS",,,50
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,55,49.1472,5.38328,15079,DOUBLE SENS,MORPHO,2007-01-26T00:00:00Z,Radar fixe,VERDUN,RD330,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,56,48.01728,-2.79402,15080,JOSSELIN VERS PONTIVY,MORPHO,2007-03-05T00:00:00Z,Radar fixe,EVELLYS,RD764,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,57,49.3479,6.16564,15081,LUXEMBOURG vers METZ,MORPHO,2007-07-06T00:00:00Z,Radar fixe,THIONVILLE,A31,,,90
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,59,50.36118,3.48521,15082,LILLE vers VALENCIENNES,MORPHO,2007-02-12T00:00:00Z,Radar fixe,VALENCIENNES,A23,,,90
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,59,50.63442,3.08575,15083,LILLE VERS MONS EN BAROEUL,MORPHO,2007-02-14T00:00:00Z,Radar fixe,LILLE,RN356,,,70
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,60,49.45887,1.78127,15084,DOUBLE SENS,MORPHO,2007-02-19T00:00:00Z,Radar fixe,ST GERMER DE FLY,RN31,,,70
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,60,49.2046,1.8649,15085,DOUBLE SENS,MORPHO,2007-02-19T00:00:00Z,Radar fixe,BOUBIERS,RD915,,,50
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,61,48.69887,0.32917,15086,DOUBLE SENS,MORPHO,2007-02-26T00:00:00Z,Radar fixe,LES AUTHIEUX DU PUITS,RD926,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,61,48.57204,0.16915,15087,DOUBLE SENS,MORPHO,2007-04-10T00:00:00Z,Radar fixe,LA CHAPELLE PRES SEES,RD438,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,62,50.3919,2.22263,15088,HESDIN VERS ST POL SUR TERNOISE,MORPHO,2007-02-05T00:00:00Z,Radar fixe,HUMIERES,RD939,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,63,45.70075,3.00742,15089,ROCHEFORT MONTAGNE VERS CLERMONT FERRAND,MORPHO,2007-11-19T00:00:00Z,Radar fixe,ST GENES CHAMPANELLE,RD2089,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,64,43.50138,-0.31953,15090,DOUBLE SENS,MORPHO,2007-02-08T00:00:00Z,Radar fixe,LALONQUETTE,RD834,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,64,43.30411,-0.32432,15091,TARBES vers BAYONNE,MORPHO,2008-04-30T00:00:00Z,Radar fixe,PAU,RD817,,,70
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,86,46.55887,0.46534,15092,LE BLANC VERS POITIERS,MORPHO,2005-12-18T00:00:00Z,Radar fixe,SEVRES ANXAUMONT,RD951,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,65,43.11674,0.43069,15093,TARBES vers TOULOUSE,MORPHO,2007-07-30T00:00:00Z,Radar fixe,PINAS,RD817,,,50
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,66,42.65222,2.55013,15094,PRADES VERS PERPIGNAN,MORPHO,2007-09-21T00:00:00Z,Radar fixe,RODES,RN116,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,67,48.52444,7.46588,15095,MUTZIG VERS MOLSHEIM,MORPHO,2008-04-17T00:00:00Z,Radar fixe,DORLISHEIM,RD1420,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,67,48.96515,7.61618,15096,PHILIPPSBOURG vers NIEDERBRONN LES BAINS,MORPHO,2008-04-18T00:00:00Z,Radar fixe,NIEDERBRONN LES BAINS,RD1062,,,80
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,68,48.2691,7.32214,15097,DOUBLE SENS,MORPHO,2007-03-13T00:00:00Z,Radar fixe,LIEPVRE,RN59,,,70
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,68,48.1873,7.39147,15098,STRASBOURG VERS COLMAR,MORPHO,2007-02-26T00:00:00Z,Radar fixe,BERGHEIM,RN83,,,110
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,69,45.82676,4.75631,15099,MACON VERS LYON,MORPHO,2007-03-19T00:00:00Z,Radar fixe,DARDILLY,RN6,,,70
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,69,45.72364,4.89128,15100,MARSEILLE VERS PARIS,MORPHO,2007-03-06T00:00:00Z,Radar fixe,VENISSIEUX,RD383,,,70
2018-09-05T12:21:57Z,2018-09-05T12:21:57Z,71,46.68058,4.87309,15101,CHALON SUR SAONE vers TOURNUS,MORPHO,2009-08-14T00:00:00Z,Radar fixe,ST CYR,RD906,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,72,48.00592,0.17247,15102,LE MANS VERS ALENCON,MORPHO,2007-02-09T00:00:00Z,Radar fixe,LE MANS,RD338,,,90
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,73,45.66007,6.38075,15103,CHAMBERY VERS MOUTIERS,MORPHO,2007-02-19T00:00:00Z,Radar fixe,ALBERTVILLE,RN90,,,90
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,73,45.57761,5.91991,15104,AIX LES BAINS vers GRENOBLE,MORPHO,2007-02-19T00:00:00Z,Radar fixe,CHAMBERY,RN201,,,90
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,74,46.04423,5.88493,15105,DOUBLE SENS,MORPHO,2007-02-20T00:00:00Z,Radar fixe,VANZY,RD1508,,,70
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,78,48.8676,2.1378,15106,RUEIL MALMAISON VERS ST GERMAIN EN LAYE,MORPHO,2007-02-23T00:00:00Z,Radar fixe,BOUGIVAL,RD113,,,50
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,78,48.46081,1.8927,15107,ABLIS VERS ETAMPES,MORPHO,2007-07-09T00:00:00Z,Radar fixe,ALLAINVILLE AUX BOIS,RN191,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,79,46.3403,-0.39921,15108,POITIERS VERS NIORT,MORPHO,2007-01-16T00:00:00Z,Radar fixe,CHAURAY,RD611,,,90
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,79,46.34057,-0.39667,15109,NIORT VERS POITIERS,MORPHO,2007-01-17T00:00:00Z,Radar fixe,CHAURAY,RD611,,,110
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,30,43.74586,4.30059,15110,DOUBLE SENS,MORPHO,2005-06-06T00:00:00Z,Radar fixe,AUBORD,RD135,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,81,43.67891,2.22083,15111,DOUBLE SENS,MORPHO,2007-01-15T00:00:00Z,Radar fixe,ST GERMIER,RD612,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,81,43.75564,1.83712,15112,DOUBLE SENS,MORPHO,2007-04-09T00:00:00Z,Radar fixe,GIROUSSENS,RD631,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,82,44.2155,1.73187,15113,DOUBLE SENS,MORPHO,2007-02-26T00:00:00Z,Radar fixe,CAYLUS,RD926,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,83,43.46272,6.6323,15114,FREJUS VERS LE MUY,MORPHO,2007-10-05T00:00:00Z,Radar fixe,ROQUEBRUNE SUR ARGENS,RDN7,,,70
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,84,43.90759,4.88861,15115,CAVAILLON VERS AVIGNON,MORPHO,2007-03-12T00:00:00Z,Radar fixe,AVIGNON,RN7,,,90
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,84,44.01694,4.88956,15116,ORANGE vers SALON DE PROVENCE,MORPHO,2007-02-09T00:00:00Z,Radar fixe,SORGUES,A7,,,130
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,85,46.69849,-1.35048,15117,LA ROCHE SUR YON vers LA FERRIERE,MORPHO,2007-02-07T00:00:00Z,Radar fixe,LA FERRIERE,RD160,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,85,46.48762,-0.89853,15118,FONTENAY LE COMTE vers STE HERMINE,MORPHO,2008-05-26T00:00:00Z,Radar fixe,PETOSSE,RD148,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,30,44.1821,4.0477,15119,MENDE VERS ALES,MORPHO,2005-05-15T00:00:00Z,Radar fixe,LES SALLES DU GARDON,RN106,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,89,48.06668,3.81182,15120,AUXERRE vers TROYES,MORPHO,2007-07-02T00:00:00Z,Radar fixe,LASSON,RN77,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,90,47.6015,6.85642,15121,MONTBELIARD vers BELFORT,MORPHO,2009-07-16T00:00:00Z,Radar fixe,ANDELNANS,A36,,,110
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,90,47.63071,6.87085,15122,BELFORT vers MONTBELIARD,MORPHO,2009-07-31T00:00:00Z,Radar fixe,BELFORT,A36,,,110
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,91,48.61327,2.25471,15123,ARPAJON vers MONTLHERY,MORPHO,2007-02-09T00:00:00Z,Radar fixe,ST GERMAIN LES ARPAJON,RN20,,,70
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,92,48.7365,2.3018,15124,MONTLHERY VERS PARIS,MORPHO,2008-10-17T00:00:00Z,Radar fixe,ANTONY,RD920,,,50
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,30,44.16257,4.56157,15125,DOUBLE SENS,MORPHO,2005-11-24T00:00:00Z,Radar fixe,SABRAN,RD6,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,92,48.89299,2.25972,15126,PUTEAUX vers ASNIERES SUR SEINE,MORPHO,2007-02-23T00:00:00Z,Radar fixe,COURBEVOIE,RD7,,,70
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,94,48.7728,2.4397,15127,PARIS VERS VILLENEUVE ST GEORGES,MORPHO,2007-04-23T00:00:00Z,Radar fixe,CRETEIL,RN6,,,50
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,94,48.72765,2.54848,15128,PARIS VERS BRIE COMTE ROBERT,MORPHO,2007-02-23T00:00:00Z,Radar fixe,MAROLLES EN BRIE,RN19,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,95,48.9866,2.3788,15129,CHANTILLY VERS PARIS,MORPHO,2007-01-29T00:00:00Z,Radar fixe,SARCELLES,RD316,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,95,49.0336,2.3462,15130,PARIS VERS BEAUVAIS,MORPHO,2007-02-05T00:00:00Z,Radar fixe,EZANVILLE,RD301,,,90
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,971,16.40919,-61.4683,15131,DOUBLE SENS,MORPHO,2007-03-12T00:00:00Z,Radar fixe,PORT LOUIS,RN8,,,70
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,971,15.98969,-61.63555,15132,POINTE A PITRE VERS BASSE TERRE,MORPHO,2007-03-16T00:00:00Z,Radar fixe,TROIS RIVIERES,RN1,,,80
2018-09-05T12:22:01Z,2018-09-05T12:22:01Z,971,16.21938,-61.51586,15133,LE GOSIER VERS POINTE A PITRE,MORPHO,2007-03-12T00:00:00Z,Radar fixe,LE GOSIER,RN4,,,90
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,972,14.65764,-61.15032,15134,DOUBLE SENS,MORPHO,2007-04-02T00:00:00Z,Radar fixe,BELLEFONTAINE,RN2,,,70
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,972,14.49675,-60.97658,15135,FORT DE FRANCE VERS STE LUCE,MORPHO,2007-04-02T00:00:00Z,Radar fixe,STE LUCE,RN5,,,90
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,61,48.58088,-0.40851,15136,LA FERTE MACE VERS DOMFRONT,MORPHO,2007-05-07T00:00:00Z,Radar fixe,BAGNOLES DE L ORNE NORMANDIE,RD908,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,25,47.10791,6.31947,15137,pontarlier vers besancon,MORPHO,2007-07-23T00:00:00Z,Radar fixe,LES PREMIERS SAPINS,RN57,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,37,47.36419,0.71341,15138,CHINON vers TOURS,MORPHO,2007-02-13T00:00:00Z,Radar fixe,CHEILLE,RD751,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,51,49.0502,3.9347,15139,EPERNAY VERS CHATEAU THIERRY,MORPHO,2007-03-05T00:00:00Z,Radar fixe,MARDEUIL,RD3,,,70
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,86,46.75884,0.1973,15140,DOUBLE SENS,MORPHO,2007-02-01T00:00:00Z,Radar fixe,VARENNES,RD347,,,70
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,81,43.87278,1.83694,15141,DOUBLE SENS,MORPHO,2007-02-19T00:00:00Z,Radar fixe,LISLE SUR TARN,RD988,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,02,48.98471,3.43531,15142,DOUBLE SENS,MORPHO,2007-05-04T00:00:00Z,Radar fixe,ESSISES,RD1,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,38,45.16216,5.75387,15143,GRENOBLE VERS CHAMBERY,MORPHO,2005-04-26T00:00:00Z,Radar fixe,ST MARTIN D HERES,RN87,,,90
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,08,49.89057,4.63058,15144,REVIN VERS RENWEZ,MORPHO,2007-04-20T00:00:00Z,Radar fixe,LES MAZURES,RD988,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,10,48.39674,4.36824,15145,DOUBLE SENS,MORPHO,2007-04-06T00:00:00Z,Radar fixe,VAL D AUZON,RD960,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,10,48.35836,4.10435,15146,CHALONS EN CHAMPAGNE VERS TROYES,MORPHO,2007-03-19T00:00:00Z,Radar fixe,STE MAURE,RD677,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,12,44.33669,3.02821,15147,DOUBLE SENS,MORPHO,2007-06-11T00:00:00Z,Radar fixe,SEVERAC D AVEYRON,RN88,,,80
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,14,49.3148,-1.0953,15148,CHERBOURG OCTEVILLE VERS CAEN,MORPHO,2007-03-13T00:00:00Z,Radar fixe,ISIGNY SUR MER,RN13,,,110
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,16,45.67,-0.25417,15149,COGNAC VERS ANGOULEME,MORPHO,2007-04-09T00:00:00Z,Radar fixe,GENSAC LA PALLUE,RN141,,,110
2018-09-05T12:22:05Z,2018-09-05T12:22:05Z,38,45.34614,5.50762,15150,LYON VERS GRENOBLE,MORPHO,2005-04-11T00:00:00Z,Radar fixe,RIVES SUR FURE,RD1085,,,90
